DateTime,CheatingType,ImagePath
14/09/2021 00:02:09,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_00__02_09-HEAD_RIGHT.jpg
14/09/2021 00:02:10,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_00__02_10-HEAD_RIGHT.jpg
14/09/2021 00:02:10,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_10-MOUTH_OPEN.jpg
14/09/2021 00:02:10,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_00__02_10-HEAD_RIGHT.jpg
14/09/2021 00:02:12,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_12-MOUTH_OPEN.jpg
14/09/2021 00:02:12,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_12-MOUTH_OPEN.jpg
14/09/2021 00:02:13,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_13-MOUTH_OPEN.jpg
14/09/2021 00:02:13,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_13-MOUTH_OPEN.jpg
14/09/2021 00:02:13,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_13-MOUTH_OPEN.jpg
14/09/2021 00:02:13,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_13-MOUTH_OPEN.jpg
14/09/2021 00:02:13,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_13-MOUTH_OPEN.jpg
14/09/2021 00:02:14,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_14-MOUTH_OPEN.jpg
14/09/2021 00:02:14,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_14-MOUTH_OPEN.jpg
14/09/2021 00:02:14,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_14-MOUTH_OPEN.jpg
14/09/2021 00:02:17,HEAD_UP,./Cheating_Logs/images/14_09_2021_00__02_17-HEAD_UP.jpg
14/09/2021 00:02:18,HEAD_UP,./Cheating_Logs/images/14_09_2021_00__02_18-HEAD_UP.jpg
14/09/2021 00:02:27,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_27-MOBILE_PHONE.jpg
14/09/2021 00:02:27,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_27-MOBILE_PHONE.jpg
14/09/2021 00:02:28,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_28-MOBILE_PHONE.jpg
14/09/2021 00:02:29,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_29-MOBILE_PHONE.jpg
14/09/2021 00:02:29,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_29-MOBILE_PHONE.jpg
14/09/2021 00:02:30,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_30-MOBILE_PHONE.jpg
14/09/2021 00:02:31,HEAD_UP,./Cheating_Logs/images/14_09_2021_00__02_31-HEAD_UP.jpg
14/09/2021 00:02:31,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_31-MOBILE_PHONE.jpg
14/09/2021 00:02:31,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_31-MOUTH_OPEN.jpg
14/09/2021 00:02:32,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_32-MOUTH_OPEN.jpg
14/09/2021 00:02:32,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_32-MOUTH_OPEN.jpg
14/09/2021 00:02:32,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_32-MOBILE_PHONE.jpg
14/09/2021 00:02:32,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_00__02_32-HEAD_DOWN.jpg
14/09/2021 00:02:33,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_33-MOUTH_OPEN.jpg
14/09/2021 00:02:33,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_33-MOUTH_OPEN.jpg
14/09/2021 00:02:33,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_00__02_33-HEAD_LEFT.jpg
14/09/2021 00:02:33,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_33-MOBILE_PHONE.jpg
14/09/2021 00:02:34,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_34-MOBILE_PHONE.jpg
14/09/2021 00:02:35,MOUTH_OPEN,./Cheating_Logs/images/14_09_2021_00__02_35-MOUTH_OPEN.jpg
14/09/2021 00:02:36,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_00__02_36-MOBILE_PHONE.jpg
14/09/2021 22:36:02,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_02-HEAD_UP.jpg
14/09/2021 22:36:03,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_03-HEAD_DOWN.jpg
14/09/2021 22:36:06,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_06-HEAD_UP.jpg
14/09/2021 22:36:11,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_11-HEAD_RIGHT.jpg
14/09/2021 22:36:11,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_11-HEAD_RIGHT.jpg
14/09/2021 22:36:11,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_11-HEAD_RIGHT.jpg
14/09/2021 22:36:11,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_11-HEAD_RIGHT.jpg
14/09/2021 22:36:11,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_11-HEAD_RIGHT.jpg
14/09/2021 22:36:12,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_12-HEAD_RIGHT.jpg
14/09/2021 22:36:14,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_14-HEAD_DOWN.jpg
14/09/2021 22:36:14,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_14-HEAD_LEFT.jpg
14/09/2021 22:36:14,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_14-HEAD_LEFT.jpg
14/09/2021 22:36:15,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_15-HEAD_LEFT.jpg
14/09/2021 22:36:15,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_15-HEAD_LEFT.jpg
14/09/2021 22:36:15,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_15-HEAD_LEFT.jpg
14/09/2021 22:36:27,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_27-HEAD_UP.jpg
14/09/2021 22:36:37,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_37-HEAD_DOWN.jpg
14/09/2021 22:36:37,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_37-HEAD_UP.jpg
14/09/2021 22:36:37,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_37-HEAD_DOWN.jpg
14/09/2021 22:36:37,LOOKING_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_37-LOOKING_RIGHT.jpg
14/09/2021 22:36:37,LOOKING_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_37-LOOKING_RIGHT.jpg
14/09/2021 22:36:38,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_38-HEAD_UP.jpg
14/09/2021 22:36:38,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_38-HEAD_UP.jpg
14/09/2021 22:36:38,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__36_38-LOOKING_LEFT.jpg
14/09/2021 22:36:38,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_38-HEAD_DOWN.jpg
14/09/2021 22:36:39,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__36_39-LOOKING_LEFT.jpg
14/09/2021 22:36:39,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__36_39-LOOKING_LEFT.jpg
14/09/2021 22:36:39,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__36_39-LOOKING_LEFT.jpg
14/09/2021 22:36:39,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__36_39-LOOKING_LEFT.jpg
14/09/2021 22:36:39,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__36_39-LOOKING_LEFT.jpg
14/09/2021 22:36:40,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_40-HEAD_UP.jpg
14/09/2021 22:36:41,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_41-HEAD_DOWN.jpg
14/09/2021 22:36:41,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_41-HEAD_DOWN.jpg
14/09/2021 22:36:41,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_41-HEAD_DOWN.jpg
14/09/2021 22:36:42,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_42-HEAD_UP.jpg
14/09/2021 22:36:42,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_42-HEAD_DOWN.jpg
14/09/2021 22:36:47,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_47-HEAD_DOWN.jpg
14/09/2021 22:36:49,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__36_49-HEAD_RIGHT.jpg
14/09/2021 22:36:50,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_50-HEAD_UP.jpg
14/09/2021 22:36:51,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_51-HEAD_LEFT.jpg
14/09/2021 22:36:51,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_51-HEAD_LEFT.jpg
14/09/2021 22:36:51,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_51-HEAD_LEFT.jpg
14/09/2021 22:36:51,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_51-HEAD_LEFT.jpg
14/09/2021 22:36:51,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_51-HEAD_LEFT.jpg
14/09/2021 22:36:52,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__36_52-HEAD_LEFT.jpg
14/09/2021 22:36:53,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_53-HEAD_DOWN.jpg
14/09/2021 22:36:53,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__36_53-HEAD_DOWN.jpg
14/09/2021 22:36:56,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__36_56-HEAD_UP.jpg
14/09/2021 22:37:14,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_14-MOBILE_PHONE.jpg
14/09/2021 22:37:22,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_22-MOBILE_PHONE.jpg
14/09/2021 22:37:23,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_23-MOBILE_PHONE.jpg
14/09/2021 22:37:24,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_24-MOBILE_PHONE.jpg
14/09/2021 22:37:26,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_26-MOBILE_PHONE.jpg
14/09/2021 22:37:27,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_27-MOBILE_PHONE.jpg
14/09/2021 22:37:28,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_28-MOBILE_PHONE.jpg
14/09/2021 22:37:30,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_30-MOBILE_PHONE.jpg
14/09/2021 22:37:31,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_31-MOBILE_PHONE.jpg
14/09/2021 22:37:32,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__37_32-MOBILE_PHONE.jpg
14/09/2021 22:50:18,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__50_18-HEAD_DOWN.jpg
14/09/2021 22:50:24,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__50_24-HEAD_DOWN.jpg
14/09/2021 22:50:24,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__50_24-HEAD_DOWN.jpg
14/09/2021 22:54:30,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_30-HEAD_DOWN.jpg
14/09/2021 22:54:32,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__54_32-HEAD_RIGHT.jpg
14/09/2021 22:54:32,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__54_32-HEAD_RIGHT.jpg
14/09/2021 22:54:32,HEAD_RIGHT,./Cheating_Logs/images/14_09_2021_22__54_32-HEAD_RIGHT.jpg
14/09/2021 22:54:34,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_34-HEAD_LEFT.jpg
14/09/2021 22:54:34,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_34-HEAD_LEFT.jpg
14/09/2021 22:54:34,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_34-HEAD_LEFT.jpg
14/09/2021 22:54:35,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_35-HEAD_LEFT.jpg
14/09/2021 22:54:35,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_35-HEAD_LEFT.jpg
14/09/2021 22:54:35,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_35-HEAD_LEFT.jpg
14/09/2021 22:54:35,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_35-HEAD_LEFT.jpg
14/09/2021 22:54:35,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_35-HEAD_LEFT.jpg
14/09/2021 22:54:36,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_36-HEAD_LEFT.jpg
14/09/2021 22:54:36,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_36-HEAD_LEFT.jpg
14/09/2021 22:54:36,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_36-HEAD_LEFT.jpg
14/09/2021 22:54:36,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_36-HEAD_LEFT.jpg
14/09/2021 22:54:39,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_39-HEAD_LEFT.jpg
14/09/2021 22:54:39,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_39-HEAD_LEFT.jpg
14/09/2021 22:54:44,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__54_44-LOOKING_LEFT.jpg
14/09/2021 22:54:44,HEAD_LEFT,./Cheating_Logs/images/14_09_2021_22__54_44-HEAD_LEFT.jpg
14/09/2021 22:54:46,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_46-HEAD_DOWN.jpg
14/09/2021 22:54:46,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_46-HEAD_DOWN.jpg
14/09/2021 22:54:47,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_47-HEAD_DOWN.jpg
14/09/2021 22:54:47,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_47-HEAD_DOWN.jpg
14/09/2021 22:54:47,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__54_47-LOOKING_LEFT.jpg
14/09/2021 22:54:47,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_47-HEAD_DOWN.jpg
14/09/2021 22:54:47,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_47-HEAD_DOWN.jpg
14/09/2021 22:54:56,LOOKING_RIGHT,./Cheating_Logs/images/14_09_2021_22__54_56-LOOKING_RIGHT.jpg
14/09/2021 22:54:56,LOOKING_RIGHT,./Cheating_Logs/images/14_09_2021_22__54_56-LOOKING_RIGHT.jpg
14/09/2021 22:54:57,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__54_57-LOOKING_LEFT.jpg
14/09/2021 22:54:57,LOOKING_LEFT,./Cheating_Logs/images/14_09_2021_22__54_57-LOOKING_LEFT.jpg
14/09/2021 22:54:59,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_59-HEAD_DOWN.jpg
14/09/2021 22:54:59,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__54_59-HEAD_DOWN.jpg
14/09/2021 22:55:14,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__55_14-HEAD_UP.jpg
14/09/2021 22:55:16,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__55_16-HEAD_DOWN.jpg
14/09/2021 22:55:18,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_18-MOBILE_PHONE.jpg
14/09/2021 22:55:20,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_20-MOBILE_PHONE.jpg
14/09/2021 22:55:21,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_21-MOBILE_PHONE.jpg
14/09/2021 22:55:22,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_22-MOBILE_PHONE.jpg
14/09/2021 22:55:23,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_23-MOBILE_PHONE.jpg
14/09/2021 22:55:25,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_25-MOBILE_PHONE.jpg
14/09/2021 22:55:26,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_26-MOBILE_PHONE.jpg
14/09/2021 22:55:27,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_27-MOBILE_PHONE.jpg
14/09/2021 22:55:28,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_28-MOBILE_PHONE.jpg
14/09/2021 22:55:29,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_29-MOBILE_PHONE.jpg
14/09/2021 22:55:30,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_30-MOBILE_PHONE.jpg
14/09/2021 22:55:31,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_31-MOBILE_PHONE.jpg
14/09/2021 22:55:33,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_33-MOBILE_PHONE.jpg
14/09/2021 22:55:33,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__55_33-HEAD_UP.jpg
14/09/2021 22:55:34,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_34-MOBILE_PHONE.jpg
14/09/2021 22:55:35,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_35-MOBILE_PHONE.jpg
14/09/2021 22:55:36,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_36-MOBILE_PHONE.jpg
14/09/2021 22:55:37,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_37-MOBILE_PHONE.jpg
14/09/2021 22:55:39,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_39-MOBILE_PHONE.jpg
14/09/2021 22:55:40,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_40-MOBILE_PHONE.jpg
14/09/2021 22:55:41,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_41-MOBILE_PHONE.jpg
14/09/2021 22:55:42,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_42-MOBILE_PHONE.jpg
14/09/2021 22:55:43,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_43-MOBILE_PHONE.jpg
14/09/2021 22:55:45,MOBILE_PHONE,./Cheating_Logs/images/14_09_2021_22__55_45-MOBILE_PHONE.jpg
14/09/2021 22:55:52,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__55_52-HEAD_UP.jpg
14/09/2021 22:55:58,HEAD_DOWN,./Cheating_Logs/images/14_09_2021_22__55_58-HEAD_DOWN.jpg
14/09/2021 22:56:04,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__56_04-HEAD_UP.jpg
14/09/2021 22:56:05,HEAD_UP,./Cheating_Logs/images/14_09_2021_22__56_05-HEAD_UP.jpg
14/10/2021 09:17:04,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_04-HEAD_DOWN.jpg
14/10/2021 09:17:07,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_07-HEAD_DOWN.jpg
14/10/2021 09:17:15,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_15-HEAD_DOWN.jpg
14/10/2021 09:17:17,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_17-HEAD_DOWN.jpg
14/10/2021 09:17:20,HEAD_UP,./Cheating_Logs/images/14_10_2021_09__17_20-HEAD_UP.jpg
14/10/2021 09:17:27,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_27-HEAD_DOWN.jpg
14/10/2021 09:17:27,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_27-HEAD_DOWN.jpg
14/10/2021 09:17:27,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_27-HEAD_DOWN.jpg
14/10/2021 09:17:27,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_27-HEAD_DOWN.jpg
14/10/2021 09:17:27,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_27-HEAD_DOWN.jpg
14/10/2021 09:17:27,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_27-HEAD_DOWN.jpg
14/10/2021 09:17:28,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_28-HEAD_DOWN.jpg
14/10/2021 09:17:28,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_28-HEAD_DOWN.jpg
14/10/2021 09:17:28,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_28-HEAD_DOWN.jpg
14/10/2021 09:17:28,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_28-HEAD_DOWN.jpg
14/10/2021 09:17:28,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_28-HEAD_DOWN.jpg
14/10/2021 09:17:29,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_29-HEAD_DOWN.jpg
14/10/2021 09:17:29,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_29-HEAD_DOWN.jpg
14/10/2021 09:17:29,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_29-HEAD_DOWN.jpg
14/10/2021 09:17:29,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_29-HEAD_DOWN.jpg
14/10/2021 09:17:32,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_32-HEAD_DOWN.jpg
14/10/2021 09:17:32,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_32-HEAD_DOWN.jpg
14/10/2021 09:17:32,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_32-HEAD_DOWN.jpg
14/10/2021 09:17:32,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_32-HEAD_DOWN.jpg
14/10/2021 09:17:33,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_33-HEAD_DOWN.jpg
14/10/2021 09:17:33,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_33-HEAD_DOWN.jpg
14/10/2021 09:17:33,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_33-HEAD_DOWN.jpg
14/10/2021 09:17:33,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_33-HEAD_DOWN.jpg
14/10/2021 09:17:33,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_33-HEAD_DOWN.jpg
14/10/2021 09:17:33,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_33-HEAD_DOWN.jpg
14/10/2021 09:17:36,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_36-HEAD_LEFT.jpg
14/10/2021 09:17:36,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_36-HEAD_LEFT.jpg
14/10/2021 09:17:36,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_36-HEAD_LEFT.jpg
14/10/2021 09:17:36,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_36-HEAD_LEFT.jpg
14/10/2021 09:17:36,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_36-HEAD_LEFT.jpg
14/10/2021 09:17:36,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_36-HEAD_LEFT.jpg
14/10/2021 09:17:37,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_37-HEAD_LEFT.jpg
14/10/2021 09:17:37,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_37-HEAD_LEFT.jpg
14/10/2021 09:17:37,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_37-HEAD_LEFT.jpg
14/10/2021 09:17:37,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_37-HEAD_LEFT.jpg
14/10/2021 09:17:39,HEAD_LEFT,./Cheating_Logs/images/14_10_2021_09__17_39-HEAD_LEFT.jpg
14/10/2021 09:17:45,LOOKING_LEFT,./Cheating_Logs/images/14_10_2021_09__17_45-LOOKING_LEFT.jpg
14/10/2021 09:17:45,LOOKING_LEFT,./Cheating_Logs/images/14_10_2021_09__17_45-LOOKING_LEFT.jpg
14/10/2021 09:17:54,HEAD_DOWN,./Cheating_Logs/images/14_10_2021_09__17_54-HEAD_DOWN.jpg
14/10/2021 09:18:07,LOOKING_LEFT,./Cheating_Logs/images/14_10_2021_09__18_07-LOOKING_LEFT.jpg
15/10/2021 14:54:27,HEAD_DOWN,./Cheating_Logs/images/15_10_2021_14__54_27-HEAD_DOWN.jpg
15/10/2021 14:57:01,HEAD_DOWN,./Cheating_Logs/images/15_10_2021_14__57_01-HEAD_DOWN.jpg
15/10/2021 14:57:12,HEAD_RIGHT,./Cheating_Logs/images/15_10_2021_14__57_12-HEAD_RIGHT.jpg
15/10/2021 14:57:26,HEAD_DOWN,./Cheating_Logs/images/15_10_2021_14__57_26-HEAD_DOWN.jpg
15/10/2021 14:57:46,HEAD_DOWN,./Cheating_Logs/images/15_10_2021_14__57_46-HEAD_DOWN.jpg
15/10/2021 14:57:47,HEAD_DOWN,./Cheating_Logs/images/15_10_2021_14__57_47-HEAD_DOWN.jpg
15/10/2021 14:57:50,LOOKING_RIGHT,./Cheating_Logs/images/15_10_2021_14__57_50-LOOKING_RIGHT.jpg
15/10/2021 14:57:50,HEAD_RIGHT,./Cheating_Logs/images/15_10_2021_14__57_50-HEAD_RIGHT.jpg
15/10/2021 14:57:50,HEAD_RIGHT,./Cheating_Logs/images/15_10_2021_14__57_50-HEAD_RIGHT.jpg
15/10/2021 14:57:51,HEAD_RIGHT,./Cheating_Logs/images/15_10_2021_14__57_51-HEAD_RIGHT.jpg
15/10/2021 14:57:51,HEAD_RIGHT,./Cheating_Logs/images/15_10_2021_14__57_51-HEAD_RIGHT.jpg
15/10/2021 14:57:52,HEAD_RIGHT,./Cheating_Logs/images/15_10_2021_14__57_52-HEAD_RIGHT.jpg
15/10/2021 14:57:54,HEAD_LEFT,./Cheating_Logs/images/15_10_2021_14__57_54-HEAD_LEFT.jpg
15/10/2021 14:57:55,HEAD_LEFT,./Cheating_Logs/images/15_10_2021_14__57_55-HEAD_LEFT.jpg
15/10/2021 14:57:56,HEAD_LEFT,./Cheating_Logs/images/15_10_2021_14__57_56-HEAD_LEFT.jpg
15/10/2021 14:57:57,HEAD_LEFT,./Cheating_Logs/images/15_10_2021_14__57_57-HEAD_LEFT.jpg
15/10/2021 14:57:57,HEAD_LEFT,./Cheating_Logs/images/15_10_2021_14__57_57-HEAD_LEFT.jpg
15/10/2021 14:58:08,HEAD_DOWN,./Cheating_Logs/images/15_10_2021_14__58_08-HEAD_DOWN.jpg
